country,ccode,bloc,organization,womensrightsissue,womensrights01,recstate,recstatebloc,recstateorg,response,action_upr,session,year,equalityinsociety,vaw,econ,vawecon,health,femaleminorities,originalrecnumber,newrecnumber,recommendation,precision,action,repeatrec,instancerec,nomention,compliance,inaction,consideration,delegation,execution,missingmaterial,recnumberfinal_UPR,id,institution
Georgia,372,EEG,,"Women's rights, rights of the child",1,Macedonia,EEG,OIF,Accepted,4,23,2015,1,1,,1,,,625,529,Redouble its efforts in the fight against domestic violence by ensuring effective investigation into incidents of domestic violence,3,3,,,.,.,.,.,.,.,,540,UPR0539,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Macedonia,EEG,OIF,Accepted,4,23,2015,1,1,,1,,,625a,530,Redouble its efforts in the fight against domestic violence by providing adequate support and assistance to victims,3,6,,,.,.,.,.,.,.,,541,UPR0540,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Ghana,Africa,"AU, OIF, Commonwealth",Accepted,4,23,2015,1,1,,1,,,626,531,Take steps to address reported allegations of child and early and forced marriages,2,3,,,.,.,.,.,.,.,,542,UPR0541,UPR
Georgia,372,EEG,,"Women's rights, treaty bodies, rights of the child, international instruments",1,Switzerland,WEOG,OIF,Accepted,5,23,2015,1,1,,1,,1,627,532,Implement the recommendations of the Committee on the Elimination of Discrimination against Women for better observance of its obligations under the Convention on the Elimination of All Forms of Discrimination against Women,2,7,,,.,.,.,.,.,.,,543,UPR0542,UPR
Georgia,372,EEG,,"Women's rights, treaty bodies, rights of the child, international instruments",1,Switzerland,WEOG,OIF,Accepted,5,23,2015,1,1,,1,,1,627a,533,"in particular effectively apply the ban on early and forced marriages, including through the adjustment of the national legal framework, by paying particular attention to vulnerable groups",3,5,,,.,.,.,.,.,.,,544,UPR0543,UPR
Georgia,372,EEG,,"Women's rights, treaty bodies, rights of the child",1,Macedonia,EEG,OIF,Accepted,5,23,2015,1,1,,1,,,628,534,"Increase efforts to eliminate early marriages through, implementation of the relevant recommendation made by the Committee on the Elimination of Discrimination against Women",3,7,,,.,.,.,.,.,.,,545,UPR0544,UPR
Georgia,372,EEG,,Women's rights,1,Moldova,EEG,"CIS, OIF",Accepted,4,23,2015,1,1,,1,,,629,535,"Reinforce the capacities of professionals in the identification, referral and protection of victims of gender-based violence and provide legal and medical support to victims",3,3,,,.,.,.,.,.,.,,546,UPR0545,UPR
Georgia,372,EEG,,Women's rights,1,Norway,WEOG,,Accepted,4,23,2015,1,1,,1,,,630,536,Develop prevention strategies on gender-based violence and establish rehabilitation services for victims of violence,3,6,,,.,.,.,.,.,.,,547,UPR0546,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Slovakia,EEG,EU,Accepted,2,23,2015,1,1,,1,,,631,537,Continue to implement the legislation on domestic violence,2,7,,,.,.,.,.,.,.,,548,UPR0547,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Slovakia,EEG,EU,Accepted,2,23,2015,1,1,,1,,,631a,538,ensure training of law enforcement officials to identify all forms of domestic violence,3,6,,,.,.,.,.,.,.,,549,UPR0548,UPR
Georgia,372,EEG,,"Women's rights, rights of the child, human rights education and training",1,Chile,GRULAC,"OAS, OEI",Accepted,5,23,2015,1,1,,1,,,632,539,"Implement policies for the effective combating of domestic violence, including information and awareness-raising programmes to prevent this scourge",3,4,,,.,.,.,.,.,.,,550,UPR0549,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Philippines,Asia,ASEAN,Accepted,4,23,2015,1,1,,1,,,633,540,Ensure that its strategies for addressing domestic violence are effectively implemented,2,7,,,.,.,.,.,.,.,,551,UPR0550,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Philippines,Asia,ASEAN,Accepted,4,23,2015,1,1,,1,,,633a,541,Ensure that its strategies for addressing domestic violence are effectively monitored and sustained,2,2,,,.,.,.,.,.,.,,552,UPR0551,UPR
Georgia,372,EEG,,"Women's rights, rights of the child, human rights education and training",1,Paraguay,GRULAC,"OAS, OEI",Accepted,5,23,2015,1,1,,1,,,634,542,"Increase training of teaching staff throughout the country, so that they are better prepared to identify situations of abuse or domestic violence against children",3,6,,,.,.,.,.,.,.,,553,UPR0552,UPR
Georgia,372,EEG,,Women's rights,1,Estonia,EEG,EU,Accepted,4,23,2015,1,1,,1,,,635,543,"Ensure the effective investigation of cases of violence against women, prosecute and punish perpetrators",2,3,,,.,.,.,.,.,.,,554,UPR0553,UPR
Georgia,372,EEG,,Women's rights,1,Italy,WEOG,EU,Accepted,4,23,2015,1,1,,1,,,636,544,"Ensure the effective investigation of episodes of violence against women and domestic violence, to bring perpetrators to justice and provide victims with adequate compensation, protection and assistance",3,3,,,,,,,,,,555,UPR0554,UPR
Georgia,372,EEG,,Women's rights,1,Austria,WEOG,EU,Accepted,4,23,2015,1,,1,1,,,637,545,Develop a strategy to increase the participation of women in decision-making positions in all branches of the Government,1,8,,,.,.,.,.,.,.,,556,UPR0555,UPR
Georgia,372,EEG,,Women's rights,1,Colombia,GRULAC,"OAS, OEI, ACS",Accepted,4,23,2015,1,,1,1,,1,638,546,"Continue working to boost the participation of women in political and executive positions under principles of equality without discrimination, particularly guaranteeing the participation of rural women",1,8,,,.,.,.,.,.,.,,557,UPR0556,UPR
Georgia,372,EEG,,Women's rights,1,Costa Rica,GRULAC,"OAS, OEI, ACS",Accepted,4,23,2015,1,,1,1,,,639,547,Increase efforts and allocation of necessary resources to guarantee greater participation of women in political and leadership positions,2,6,,,.,.,.,.,.,.,,558,UPR0557,UPR
Georgia,372,EEG,,"Women's rights, rights of the child, right to education, minorities",1,China,Asia,,Accepted,4,23,2015,1,,1,1,,,641,548,"Further improve the accessibility and quality of education, and increase the enrolment rate of vulnerable children, including girl children and children of ethnic minorities",1,6,,,.,.,.,.,.,.,,559,UPR0558,UPR
Georgia,372,EEG,,"Women's rights, rights of the child, right to education, minorities",1,Nigeria,Africa,"AU, OIC, Commonwealth",Accepted,3,23,2015,1,,1,1,,1,642,549,Consider promoting access to education for girls from ethnic minorities and remove barriers that impede access to education by Roma children,1,4,,,.,.,.,.,.,.,,560,UPR0559,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Botswana,Africa,"AU, Commonwealth",Accepted,5,23,2015,1,1,,1,,,643,550,Prevent child marriage by having a minimum age restriction of marriage at 18 without any exception,3,5,,,.,.,.,.,.,.,,561,UPR0560,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Sierra Leone,Africa,"AU, OIC, Commonwealth",Accepted,5,23,2015,1,1,,1,,,644,551,"Delimit child and early marriage by amending and unifying legislation, in particular, the Civil Code, to define the accepted age of marriage as 18",3,5,,,.,.,.,.,.,.,,562,UPR0561,UPR
Georgia,372,EEG,,Women's rights,1,Paraguay,GRULAC,"OAS, OEI",Accepted,5,23,2015,1,1,,1,,,645,552,"Increase the budget allocated to social workers responsible for assisting victims of domestic violence, by including the costs of travel to visits to assess victims and by increasing human resources",3,6,,,.,.,.,.,.,.,,563,UPR0562,UPR
Georgia,372,EEG,,Women's rights,1,Spain,WEOG,"EU, OEI",Accepted,4,23,2015,1,1,,1,,,646,553,Take concrete steps to streamline and ensure efficiency of judicial procedures concerning gender violence,2,3,,,.,.,.,.,.,.,,564,UPR0563,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Honduras,GRULAC,"OAS, OEI, ACS",Accepted,5,23,2015,1,1,,1,,,647,554,"Progress in the implementation of the laws against domestic violence by establishing, in the short term, the centres to support women against sexual abuse, harassment and domestic violence provided for in the new law",3,6,,,.,.,.,.,.,.,,565,UPR0564,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Turkey,WEOG,OIC,Accepted,5,23,2015,1,1,,1,,,648,555,Strengthen ongoing efforts against domestic violence by establishing adequate monitoring and investigative mechanisms,3,2,,,.,.,.,.,.,.,,566,UPR0565,UPR
Georgia,372,EEG,,"Women's rights, rights of the child",1,Sweden,WEOG,EU,Accepted,5,23,2015,1,1,,1,,,649,556,"Establish a mechanism for the enforcement of protective and restrictive orders relating to domestic violence, to ensure their effectiveness and prevent recurring offences, inter alia, through establishing specialized police units on gender-based violence and domestic violence",3,3,,,.,.,.,.,.,.,,567,UPR0566,UPR
Georgia,372,EEG,,"Women's rights, minorities",1,Germany,WEOG,EU,Accepted,4,23,2015,1,,1,1,,,651,557,Adopt concrete measures to encourage stronger participation by women and ethnic minorities in political decision-making processes,1,8,,,.,.,.,.,.,.,,568,UPR0567,UPR
Georgia,372,EEG,,"Women's rights, rights of the child, right to health",1,Belarus,EEG,CIS,Accepted,4,23,2015,1,,1,1,,,652,558,"Allocate the resources necessary for the successful realization of the Strategy of the Health Protection System 2014-2020, which is aimed at strengthening maternal and child health",3,6,,,.,.,.,.,.,.,,569,UPR0568,UPR
Georgia,372,EEG,,"Women's rights, rights of the child, right to education, minorities",1,Djibouti,Africa,"AU, OIC, AL, OIF",Accepted,4,23,2015,1,,1,1,,,655,559,Encourage school attendance of girls and remove all obstacles to their access to education including the citizenship requirement beyond the ninth grade,3,4,,,.,.,.,.,.,.,,570,UPR0569,UPR
Georgia,372,EEG,,"Women's rights, rights of the child, right to education, minorities",1,Colombia,GRULAC,"OAS, OEI, ACS",Accepted,4,23,2015,1,,1,1,,,656,560,Adopt measures that are considered relevant to promote learning support for girl children from ethnic minorities in order to reduce the dropout rate,2,4,,,.,.,.,.,.,.,,571,UPR0570,UPR
Germany,255,WEOG,EU,Women's rights,1,Azerbaijan,EEG,"OIC, CIS",Accepted,4,4,2009,1,,1,1,,,716,597,Further intensify its efforts to overcome the high disparity in income between men and women,1,8,,,999,999,999,1,999,999,,572,UPR0571,UPR
Germany,255,WEOG,EU,"Women's rights, trafficking, special procedures, rights of the child",1,Mexico,GRULAC,"OAS, OEI, ACS",Accepted,5,4,2009,1,1,,1,,,718,598,"Encourage the visit of the Special Rapporteur on trafficking in persons, specially women and children, within the framework of the open and permanent invitation extended to special procedures",3,1,,,0,0,1,0,0,0,,573,UPR0572,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child",1,United Kingdom,WEOG,"EU, Commonwealth",Accepted,4,4,2009,1,1,,1,,,720,599,Take steps to ensure that women and girls with German residency who were forced to marry abroad have a right to return,2,6,,,0,1,0,0,0,0,,574,UPR0573,UPR
Germany,255,WEOG,EU,"Women's rights, minorities, migrants",1,Malaysia,Asia,"ASEAN, OIC, Commonwealth",Accepted,3,4,2009,1,,1,1,,1,721,600,"Consider taking more effective measures to eliminate discrimination against female immigrants and minority women in all areas, in particular in employment and education.",1,8,,,999,1,999,999,999,999,,575,UPR0574,UPR
Germany,255,WEOG,EU,"Women's rights, international instruments, ESC rights - general",1,Portugal,WEOG,"EU, OEI",Accepted,5,16,2013,1,1,,1,,,681,572,"Sign and ratify the Optional Protocol to the International Covenant on Economic, Social and Cultural Rights and ratify the Council of Europe Convention on preventing and combating violence against women and domestic violence",3,1,,,0,0,0,0,0,1,,576,UPR0575,UPR
Germany,255,WEOG,EU,Women's rights,1,Sierra Leone,Africa,"AU, OIC, Commonwealth",Accepted,3,16,2013,1,,1,1,,,682,573,"Review the General Equal Treatment Act of 2006 to ensure that it covers all fields of the labour market and to ensure that women are not discriminated against in some professions, and setting up of concrete goals to be achieved in its implementation",3,2,,,0,0,1,0,0,0,,577,UPR0576,UPR
Germany,255,WEOG,EU,Women's rights,1,Djibouti,Africa,"AU, OIC, AL, OIF",Accepted,4,16,2013,1,,1,1,,,692,574,Intensify the promotion of gender equality and encourage the presence of women in high-level positions,1,8,,,999,1,999,999,999,999,,578,UPR0577,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child, racial discrimination, freedom of religion and belief",1,Argentina,GRULAC,"OAS, OEI",Accepted,2,16,2013,1,1,,1,,,694,575,"Continue the efforts made to combat discriminatory practices based on age or religion, and undertake corresponding investigations of acts of domestic violence for social motivations",3,3,,,0,333,1,333,333,0,,579,UPR0578,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child, human rights education and training",1,Estonia,EEG,EU,Accepted,4,16,2013,1,1,,1,,,697,576,"Take further steps in fighting against domestic violence, including by raising public awareness",2,4,,,0,1,0,0,0,0,,580,UPR0579,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child",1,Peru,GRULAC,"OAS, OEI",Noted,3,16,2013,1,1,,1,,,698,577,Assess the possibility of making domestic violence an independent crime,1,2,,,999,1,999,999,999,999,,581,UPR0580,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child",1,Peru,GRULAC,"OAS, OEI",Noted,3,16,2013,1,1,,1,,,698a,578,redouble efforts to ensure the effective implementation of the 2007 Action Plan against Violence,3,7,,1,0,1,0,0,0,0,,582,UPR0581,UPR
Germany,255,WEOG,EU,Women's rights,1,Chile,GRULAC,"OAS, OEI",Accepted,4,16,2013,1,1,,1,,,699,579,"Intensify the implementation of the Second Plan of Action combating violence against women, in particular for women in a vulnerable situation",2,7,,,0,1,0,0,0,0,,583,UPR0582,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child",1,Moldova,EEG,CIS< OIF,Noted,5,16,2013,1,1,,1,,,700,580,Criminalize domestic violence as a distinct criminal offence,3,5,,,0,0,1,0,0,0,,584,UPR0583,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child",1,Moldova,EEG,CIS< OIF,Noted,5,16,2013,1,1,,1,,,700a,581,ensure the effective implementation of the action plan on violence,1,7,578,2,999,1,999,999,999,999,,585,UPR0584,UPR
Germany,255,WEOG,EU,"Women's rights, migrants",1,Slovakia,EEG,EU,Accepted,4,16,2013,1,1,,1,,1,701,582,"Increase the protection of women against violence particularly those of immigrant background, by, inter alia, strengthening their access to counselling and support services nationwide",3,6,,,0,0,1,0,333,333,,586,UPR0585,UPR
Germany,255,WEOG,EU,Women's rights,1,Greece,WEOG,"EU, OIF",Accepted,4,16,2013,1,,1,1,,,702,583,Enhance efforts to promote the representation of women at all levels,1,4,,,999,1,999,999,999,999,,587,UPR0586,UPR
Germany,255,WEOG,EU,Women's rights,1,Slovakia,EEG,EU,Accepted,4,16,2013,1,,1,1,,,703,584,"Continue addressing gender inequalities in the labour market, in particular with a view to accelerating women's representation in high ranking, decision making posts",1,8,,,999,1,999,999,999,999,,588,UPR0587,UPR
Germany,255,WEOG,EU,Women's rights,1,India,Asia,Commonwealth,Accepted,4,16,2013,1,,1,1,,,704,585,"Establish concrete goals to accelerate the achievement of substantive gender equality, including measures to increase women's representation in decision making positions and addressing the long-standing pay gap between women and men",1,8,,,999,1,999,999,999,999,,589,UPR0588,UPR
Germany,255,WEOG,EU,Women's rights,1,Palestine,Observer,"OIC, AL",Accepted,4,16,2013,1,,1,1,,,705,586,Take further measures to promote equal representation of men and women in decision-making positions,1,8,,,999,1,999,999,999,999,,590,UPR0589,UPR
Germany,255,WEOG,EU,Women's rights,1,Finland,WEOG,EU,Accepted,4,16,2013,1,,1,1,,,706,587,"Take further measures to provide women and men with equal opportunities in the labour market for example by improving the availability, affordability and quality of childcare",3,6,,,0,1,0,0,0,0,,591,UPR0590,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child",1,Slovenia,EEG,EU,Accepted,4,16,2013,1,,1,1,,,707,588,Increase public awareness about equal career opportunities,3,4,,,0,0,1,0,0,0,,592,UPR0591,UPR
Germany,255,WEOG,EU,"Women's rights, rights of the child",1,Slovenia,EEG,EU,Accepted,4,16,2013,1,,1,1,,,707a,589,undertake measures to increase the availability of childcare facilities that will enable women to fully participate in the labour market,3,6,,,0,1,0,0,0,0,,593,UPR0592,UPR
Germany,255,WEOG,EU,Women's rights,1,Bahrain,Asia,"OIC, AL",Accepted,4,16,2013,1,,1,1,,,708,590,"Adopt proactive measures to promote equal gender representation in decision-making positions, and implement non-discriminatory policies to ensure equal pay for women",2,7,,,0,1,0,0,0,0,,594,UPR0593,UPR
Germany,255,WEOG,EU,Women's rights,1,Sri Lanka,Asia,Commonwealth,Accepted,4,16,2013,1,,1,1,,,709,591,"Strengthen measures to bridge the wage gap between women and men, including in the private sector",1,8,,,999,1,999,999,999,999,,595,UPR0594,UPR
